	id	arquivo	nome	ano	km	cor	cambio	portas	preco
1081	1234	./dados/dados_carro\Carro-2508.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	25.249000000000002	Branco	manual	4.0	36.490,00
1082	1235	./dados/dados_carro\Carro-2512.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	36.232	Branco	manual	4.0	36.490,00
1083	1236	./dados/dados_carro\Carro-2519.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	28.27	Branco	manual	4.0	36.500,00
1084	1237	./dados/dados_carro\Carro-252.html	Chevrolet Onix 1.0 Joy SPE/4 2019	2019 / 2019	200.0	Preto	manual	4.0	30.392,00
1085	1238	./dados/dados_carro\Carro-2520.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	32.466	Branco	manual	4.0	36.890,00
1086	1239	./dados/dados_carro\Carro-2521.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	33.78	Laranja	manual	4.0	36.890,00
1087	1240	./dados/dados_carro\Carro-2522.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	10.55	Vermelho	manual	5.0	36.900,00
1088	1241	./dados/dados_carro\Carro-2523.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	20.0	Branco	manual	5.0	36.900,00
1089	1242	./dados/dados_carro\Carro-2524.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	9.0	Prata	manual	4.0	36.900,00
1090	1243	./dados/dados_carro\Carro-2526.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	4.6	Branco	manual	5.0	36.900,00
1091	1244	./dados/dados_carro\Carro-2527.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	29.26	Branco	manual		35.900,00
1092	1245	./dados/dados_carro\Carro-2529.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	18.572	Preto	manual	4.0	36.950,00
1093	1246	./dados/dados_carro\Carro-253.html	Chevrolet Onix 1.0 Joy SPE/4 2019	2018 / 2019	200.0	Prata	manual	4.0	30.890,00
1094	1247	./dados/dados_carro\Carro-2532.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	24.41	Branco	manual	5.0	36.990,00
1095	1248	./dados/dados_carro\Carro-2533.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	21.0	Laranja	manual	5.0	36.990,00
1096	1249	./dados/dados_carro\Carro-2534.html	Renault Kwid 1.0 Zen 2020	2020 / 2020	0.0	Branco	manual	5.0	36.990,00
1097	1250	./dados/dados_carro\Carro-2535.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	38.830999999999996	Vermelho	manual	4.0	36.990,00
1098	1251	./dados/dados_carro\Carro-254.html	Chevrolet Onix 1.0 Joy SPE/4 2019	2018 / 2019	1.111	Branco	manual	4.0	30.900,00
1099	1252	./dados/dados_carro\Carro-2540.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	14.052	Preto	manual	4.0	36.990,00
1100	1253	./dados/dados_carro\Carro-2543.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	19.588	Branco	manual	4.0	36.990,00
1101	1254	./dados/dados_carro\Carro-2544.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	53.0	Branco	manual	3.0	37.900,00
1102	1255	./dados/dados_carro\Carro-2545.html	Renault Kwid 1.0 Intense 2020	2019 / 2020	42.0	Branco	manual	4.0	37.900,00
1103	1257	./dados/dados_carro\Carro-2550.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	25.9	Branco	manual		37.990,00
1104	1258	./dados/dados_carro\Carro-2551.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	34.0	Branco	manual	4.0	37.990,00
1105	1259	./dados/dados_carro\Carro-2552.html	Renault Kwid 1.0 Intense 2020	2019 / 2020	0.0	Branco	manual	5.0	37.990,00
1106	1260	./dados/dados_carro\Carro-2553.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	9.24	Branco	manual	4.0	37.990,00
1107	1261	./dados/dados_carro\Carro-2555.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	101.0	Prata	manual		37.990,00
1108	1262	./dados/dados_carro\Carro-2556.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	102.0	Bege	manual		37.990,00
1109	1263	./dados/dados_carro\Carro-2558.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	17.16	Laranja	manual	4.0	38.890,00
1110	1264	./dados/dados_carro\Carro-256.html	Chevrolet Onix 1.0 LT SPE/4 2019	2018 / 2019	38.0	Prata	manual	4.0	31.292,00
1111	1265	./dados/dados_carro\Carro-2560.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	28.568	Branco	manual	4.0	38.900,00
1112	1266	./dados/dados_carro\Carro-2561.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	17.0	Branco	manual	4.0	38.900,00
1113	1267	./dados/dados_carro\Carro-2562.html	Renault Kwid 1.0 Intense 2020	2019 / 2020	0.0	Várias cores	manual	5.0	38.900,00
1114	1268	./dados/dados_carro\Carro-2563.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	21.554000000000002	Branco	manual	4.0	38.900,00
1115	1269	./dados/dados_carro\Carro-2564.html	Renault Kwid 1.0 Zen 2020	2020 / 2020	6.0	Prata	manual	5.0	38.900,00
1116	1270	./dados/dados_carro\Carro-2565.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	32.467	Laranja	manual		38.990,00
1117	1271	./dados/dados_carro\Carro-2566.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	0.0	Bronze	manual	5.0	38.990,00
1118	1272	./dados/dados_carro\Carro-2567.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	999.0	Branco	manual		39.600,00
1119	1273	./dados/dados_carro\Carro-2568.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	999.0	Branco	manual		39.600,00
1120	1274	./dados/dados_carro\Carro-2569.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	31.634	Branco	manual	4.0	39.900,00
1121	1275	./dados/dados_carro\Carro-2570.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	17.97	Branco	manual	5.0	39.900,00
1122	1276	./dados/dados_carro\Carro-2571.html	Renault Kwid 1.0 Outsider 2020	2019 / 2020	26.795	Branco	manual	4.0	38.989,00
1123	1277	./dados/dados_carro\Carro-2572.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	0.0	Preto	manual	4.0	39.990,00
1124	1278	./dados/dados_carro\Carro-2573.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	0.0	Branco	manual		39.990,00
1125	1279	./dados/dados_carro\Carro-2574.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	2.895	Branco	manual	4.0	39.990,00
1126	1280	./dados/dados_carro\Carro-2575.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	39.0	Branco	manual	4.0	39.990,00
1127	1281	./dados/dados_carro\Carro-2576.html	Renault Kwid 1.0 Zen 2020	2020 / 2020	0.0	Preto	manual	5.0	39.990,00
1128	1282	./dados/dados_carro\Carro-2577.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	0.0	Várias cores	manual	4.0	39.990,00
1129	1283	./dados/dados_carro\Carro-2578.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	0.0	Branco	manual	4.0	39.990,00
1130	1284	./dados/dados_carro\Carro-2579.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	0.0	Várias cores	manual	5.0	39.990,00
1131	1285	./dados/dados_carro\Carro-2580.html	Renault Kwid 1.0 Intense 2020	2019 / 2020	6.0	Laranja	manual	4.0	39.990,00
1132	1286	./dados/dados_carro\Carro-2581.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	1.0	Bege	manual	4.0	39.990,00
1133	1287	./dados/dados_carro\Carro-2582.html	Renault Kwid 1.0 Intense 2020	2019 / 2020	7.5	Vermelho	manual	4.0	40.300,00
1134	1288	./dados/dados_carro\Carro-2583.html	Renault Kwid 1.0 Outsider 2020	2019 / 2020	19.0	Branco	manual	4.0	40.590,00
1135	1290	./dados/dados_carro\Carro-2593.html	Renault Kwid 1.0 Outsider 2020	2019 / 2020	13.0	Laranja	manual	5.0	40.990,00
1136	1291	./dados/dados_carro\Carro-2594.html	Renault Kwid 1.0 Outsider 2020	2019 / 2020	435.0	Branco	manual	4.0	41.000,00
1137	1292	./dados/dados_carro\Carro-2595.html	Renault Kwid 1.0 Outsider 2020	2019 / 2020	22.0	Branco	manual	4.0	41.000,00
1138	1293	./dados/dados_carro\Carro-2596.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	0.0	Bege	manual	5.0	41.900,00
1139	1294	./dados/dados_carro\Carro-2597.html	Renault Kwid 1.0 Zen 2020	2020 / 2020	0.0	Branco	manual	5.0	42.990,00
1140	1295	./dados/dados_carro\Carro-2598.html	Renault Kwid 1.0 Outsider 2020	2019 / 2020	4.578	Prata	manual	5.0	41.990,00
1141	1296	./dados/dados_carro\Carro-2599.html	Renault Kwid 1.0 Intense 2020	2020 / 2020	0.0	Branco	manual	5.0	42.500,00
1142	1297	./dados/dados_carro\Carro-26.html	Chevrolet Onix 1.0 (Flex) 2020	2019 / 2020	41.483000000000004	Prata	manual	4.0	42.500,00
1143	1298	./dados/dados_carro\Carro-2600.html	Renault Kwid 1.0 Intense 2020	2019 / 2020	0.0	Várias cores	manual	4.0	42.890,00
1144	1300	./dados/dados_carro\Carro-2605.html	Renault Kwid 1.0 Outsider 2020	2019 / 2020	270.0	Branco	manual	4.0	44.990,00
1145	1301	./dados/dados_carro\Carro-2606.html	Renault Kwid 1.0 Outsider 2020	2019 / 2020	0.0	Branco	manual	4.0	45.000,00
1146	1302	./dados/dados_carro\Carro-2607.html	Renault Kwid 1.0 Outsider 2020	2019 / 2020	0.0	Várias cores	manual	4.0	45.390,00
1147	1303	./dados/dados_carro\Carro-2608.html	Renault Kwid 1.0 Outsider 2020	2019 / 2020	1.18	Branco	manual	4.0	45.900,00
1148	1304	./dados/dados_carro\Carro-2609.html	Renault Kwid 1.0 Outsider 2020	2019 / 2020	0.0	Preto	manual	4.0	45.990,00
1149	1305	./dados/dados_carro\Carro-261.html	Chevrolet Onix 1.0 Joy SPE/4 2019	2019 / 2019	38.132	Branco	manual	4.0	39.990,00
1150	1306	./dados/dados_carro\Carro-2610.html	Renault Kwid Life 1.0 12v SCe (Flex) 2019	2018 / 2019	97.624	Branco	manual	4.0	26.890,00
1151	1307	./dados/dados_carro\Carro-2611.html	Renault Kwid Zen 1.0 12v SCe (Flex) 2019	2018 / 2019	200.0	Branco	manual	4.0	28.425,00
1152	1308	./dados/dados_carro\Carro-2613.html	Renault Kwid Life 1.0 12v SCe (Flex) 2019	2018 / 2019	15.097000000000001	Preto	manual	4.0	28.900,00
1153	1309	./dados/dados_carro\Carro-2615.html	Renault Kwid Life 1.0 12v SCe (Flex) 2019	2018 / 2019	85.961	Preto	manual	4.0	29.500,00
1154	1310	./dados/dados_carro\Carro-2616.html	Renault Kwid Life 1.0 12v SCe (Flex) 2019	2018 / 2019	19.0	Branco	manual	4.0	27.900,00
1155	1311	./dados/dados_carro\Carro-2617.html	Renault Kwid Intense 1.0 12v SCe (Flex) 2019	2018 / 2019	12.735999999999999	Branco	manual	4.0	29.900,00
1156	1312	./dados/dados_carro\Carro-262.html	Chevrolet Onix 1.0 Joy SPE/4 2019	2019 / 2019	21.859	Branco	manual	4.0	39.990,00
1157	1313	./dados/dados_carro\Carro-263.html	Chevrolet Onix 1.0 LT SPE/4 2019	2018 / 2019	0.0	Branco	manual	4.0	41.900,00
1158	1314	./dados/dados_carro\Carro-264.html	Chevrolet Onix 1.0 LT SPE/4 2019	2018 / 2019	38.2	Cinza	manual	4.0	41.900,00
1159	1315	./dados/dados_carro\Carro-265.html	Chevrolet Onix 1.0 LT SPE/4 2019	2018 / 2019	58.0	Preto	manual	4.0	41.900,00
1160	1316	./dados/dados_carro\Carro-266.html	Chevrolet Onix 1.0 LT SPE/4 2019	2019 / 2019	42.0	Cinza	manual	4.0	41.990,00
1161	1317	./dados/dados_carro\Carro-267.html	Chevrolet Onix 1.0 Joy SPE/4 2019	2019 / 2019	27.0	Cinza	manual	4.0	41.990,00
1162	1318	./dados/dados_carro\Carro-268.html	Chevrolet Onix 1.0 LT SPE/4 2019	2019 / 2019	49.397	Cinza	manual	4.0	42.900,00
1163	1319	./dados/dados_carro\Carro-269.html	Chevrolet Onix 1.0 LT SPE/4 2019	2019 / 2019	12.292	Cinza	manual	4.0	44.990,00
1164	1320	./dados/dados_carro\Carro-27.html	Chevrolet Onix 1.0 Turbo LT 2020	2020 / 2020	0.0	Várias cores	manual	5.0	42.599,00
1165	1321	./dados/dados_carro\Carro-274.html	Chevrolet Onix 1.0 Joy SPE/4 2018	2017 / 2018	50.0	Branco	manual	4.0	28.900,00
1166	1322	./dados/dados_carro\Carro-277.html	Chevrolet Onix 1.0 Joy SPE/4 2018	2018 / 2018	49.521	Preto	manual	5.0	34.900,00
1167	1323	./dados/dados_carro\Carro-278.html	Chevrolet Onix 1.0 Joy SPE/4 2018	2017 / 2018	47.0	Preto	manual		34.900,00
1168	1324	./dados/dados_carro\Carro-279.html	Chevrolet Onix 1.0 Joy SPE/4 2018	2017 / 2018	38.55	Prata	manual	4.0	34.999,00
1169	1325	./dados/dados_carro\Carro-28.html	Chevrolet Onix 1.0 Turbo LT 2020	2019 / 2020	0.0	Várias cores	manual		42.690,00
1170	1326	./dados/dados_carro\Carro-281.html	Chevrolet Onix 1.0 Joy SPE/4 2018	2018 / 2018	16.35	Branco	manual	3.0	35.900,00
1171	1327	./dados/dados_carro\Carro-282.html	Chevrolet Onix 1.0 Joy SPE/4 2018	2018 / 2018	37.7	Branco	manual	5.0	36.900,00
1172	1328	./dados/dados_carro\Carro-284.html	Chevrolet Onix 1.0 Joy SPE/4 2018	2018 / 2018	32.0	Branco	manual	5.0	36.900,00
1173	1329	./dados/dados_carro\Carro-288.html	Chevrolet Onix 1.0 LT SPE/4 2018	2017 / 2018	60.07	Branco	manual	4.0	36.900,00
1174	1330	./dados/dados_carro\Carro-289.html	Chevrolet Onix 1.0 Joy SPE/4 2018	2017 / 2018	42.0	Prata	manual	5.0	36.900,00
1175	1331	./dados/dados_carro\Carro-29.html	Chevrolet Onix 1.0 Turbo LT 2020	2020 / 2020	0.0	Prata	manual		42.899,00
1176	1332	./dados/dados_carro\Carro-291.html	Chevrolet Onix 1.0 Joy SPE/4 2018	2018 / 2018	111.111	Preto	manual	4.0	36.990,00
1177	1333	./dados/dados_carro\Carro-292.html	Chevrolet Onix 1.0 Joy SPE/4 2018	2017 / 2018	45.0	Prata	manual	5.0	37.900,00
1178	1334	./dados/dados_carro\Carro-293.html	Chevrolet Onix 1.0 Joy SPE/4 2018	2018 / 2018	53.0	Prata	manual	4.0	37.900,00
1179	1335	./dados/dados_carro\Carro-294.html	Chevrolet Onix 1.0 Joy SPE/4 2018	2018 / 2018	999.0	Prata	manual	4.0	37.990,00
1180	1336	./dados/dados_carro\Carro-295.html	Chevrolet Onix 1.0 LT SPE/4 2018	2018 / 2018	1.0	Cinza	manual	4.0	37.990,00
1181	1337	./dados/dados_carro\Carro-296.html	Chevrolet Onix 1.0 Joy SPE/4 2018	2018 / 2018	22.113000000000003	Branco	manual	4.0	38.000,00
1182	1338	./dados/dados_carro\Carro-3.html	Chevrolet Onix 1.0 (Flex) 2020	2020 / 2020	0.0	Várias cores	manual	4.0	37.995,99
1183	1339	./dados/dados_carro\Carro-30.html	Chevrolet Onix 1.0 (Flex) 2020	2019 / 2020	40.094	Prata	manual	4.0	42.900,00
1184	1340	./dados/dados_carro\Carro-301.html	Chevrolet Onix 1.0 LT SPE/4 2018	2018 / 2018	59.0	Branco	manual	4.0	40.500,00
1185	1341	./dados/dados_carro\Carro-302.html	Chevrolet Onix 1.4 LT SPE/4 2018	2017 / 2018	41.0	Preto	manual	4.0	40.900,00
1186	1342	./dados/dados_carro\Carro-303.html	Chevrolet Onix 1.0 LT SPE/4 2018	2018 / 2018	49.5	Branco	manual	4.0	40.900,00
1187	1343	./dados/dados_carro\Carro-308.html	Chevrolet Onix 1.4 LT SPE/4 2018	2018 / 2018	38.659	Preto	manual	4.0	43.990,00
1188	1344	./dados/dados_carro\Carro-309.html	Chevrolet Onix 1.4 LT SPE/4 (Aut) 2018	2017 / 2018	49.553999999999995	Azul	automático	4.0	46.000,00
1189	1345	./dados/dados_carro\Carro-311.html	Chevrolet Onix 1.4 LTZ SPE/4 (Aut) 2018	2017 / 2018	33.4	Branco	automático	4.0	49.000,00
1190	1346	./dados/dados_carro\Carro-313.html	Chevrolet Onix 1.4 LTZ SPE/4 2018	2017 / 2018	80.59100000000001	Preto	manual	4.0	49.900,00
1191	1347	./dados/dados_carro\Carro-314.html	Chevrolet Onix 1.4 Activ SPE/4 (Aut) 2018	2017 / 2018	74.0	Branco	automático	4.0	51.000,00
1192	1348	./dados/dados_carro\Carro-316.html	Chevrolet Onix 1.4 LTZ SPE/4 2018	2017 / 2018	37.169000000000004	Preto	manual	4.0	52.800,00
1193	1349	./dados/dados_carro\Carro-318.html	Chevrolet Onix 1.0 Joy SPE/4 2017	2016 / 2017	30.0	Prata	manual	4.0	31.900,00
1194	1350	./dados/dados_carro\Carro-319.html	Chevrolet Onix 1.0 Joy SPE/4 2017	2016 / 2017	62.98	Vermelho	manual	4.0	33.900,00
1195	1351	./dados/dados_carro\Carro-32.html	Chevrolet Onix 1.0 Turbo LT 2020	2020 / 2020	0.0	Preto	manual		43.854,48
1196	1352	./dados/dados_carro\Carro-320.html	Chevrolet Onix 1.0 Joy SPE/4 2017	2016 / 2017	101.98700000000001	Prata	manual	4.0	33.900,00
1197	1353	./dados/dados_carro\Carro-324.html	Chevrolet Onix 1.0 LT SPE/4 2017	2016 / 2017	82.0	Branco	manual	4.0	35.990,00
1198	1354	./dados/dados_carro\Carro-325.html	Chevrolet Onix 1.0 Joy SPE/4 2017	2016 / 2017	39.999	Preto	manual	5.0	35.999,00
1199	1355	./dados/dados_carro\Carro-326.html	Chevrolet Onix 1.0 LT SPE/4 2017	2017 / 2017	45.0	Preto	manual	4.0	36.900,00
1200	1356	./dados/dados_carro\Carro-328.html	Chevrolet Onix 1.0 Joy SPE/4 2017	2017 / 2017	56.0	Branco	manual	4.0	36.900,00
1201	1357	./dados/dados_carro\Carro-329.html	Chevrolet Onix 1.0 Joy SPE/4 2017	2016 / 2017	68.994	Vermelho	manual	5.0	36.999,00
1202	1358	./dados/dados_carro\Carro-33.html	Chevrolet Onix 1.0 LT (Flex) 2020	2020 / 2020	0.0	Branco	manual		45.750,00
1203	1359	./dados/dados_carro\Carro-332.html	Chevrolet Onix 1.4 LT SPE/4 (Aut) 2017	2016 / 2017	30.0	Preto	automático	4.0	43.900,00
1204	1360	./dados/dados_carro\Carro-333.html	Chevrolet Onix 1.4 LTZ SPE/4 2017	2016 / 2017	55.0	Branco	manual	4.0	47.300,00
1205	1361	./dados/dados_carro\Carro-334.html	Chevrolet Onix 1.4 Activ SPE/4 (Aut) 2017	2016 / 2017	50.0	Branco	automático	4.0	49.900,00
1206	1362	./dados/dados_carro\Carro-335.html	Chevrolet Onix 1.4 Activ SPE/4 (Aut) 2017	2017 / 2017	25.0	Branco	automático	5.0	55.000,00
1207	1363	./dados/dados_carro\Carro-336.html	Chevrolet Onix 1.0 LS SPE/4 2016	2016 / 2016	999.9989999999999	Branco	manual	4.0	33.990,00
1208	1364	./dados/dados_carro\Carro-338.html	Chevrolet Onix 1.0 LT SPE/4 2016	2015 / 2016	48.301	Vermelho	manual	5.0	34.900,00
1209	1365	./dados/dados_carro\Carro-34.html	Chevrolet Onix 1.0 Turbo AT (Aut) 2020	2019 / 2020	0.0	Várias cores	automático		45.900,00
1210	1366	./dados/dados_carro\Carro-340.html	Chevrolet Onix 1.0 LS SPE/4 2016	2016 / 2016	76.0	Branco	manual	4.0	35.900,00
1211	1367	./dados/dados_carro\Carro-343.html	Chevrolet Onix 1.0 LT SPE/4 2015	2014 / 2015	83.0	Azul	manual	5.0	31.990,00
1212	1368	./dados/dados_carro\Carro-346.html	Chevrolet Onix 1.0 LS SPE/4 2015	2014 / 2015	51.2	Cinza	manual	4.0	32.990,00
1213	1369	./dados/dados_carro\Carro-347.html	Chevrolet Onix 1.0 LS SPE/4 2015	2014 / 2015	39.0	Preto	manual	4.0	35.890,00
1214	1370	./dados/dados_carro\Carro-348.html	Chevrolet Onix 1.0 LT SPE/4 2015	2015 / 2015	86.777	Preto	manual	4.0	33.900,00
1215	1371	./dados/dados_carro\Carro-349.html	Chevrolet Onix 1.4 LT SPE/4 2015	2014 / 2015	86.0	Vermelho	manual	5.0	33.900,00
1216	1372	./dados/dados_carro\Carro-35.html	Chevrolet Onix 1.0 Turbo LT (Aut) 2020	2020 / 2020	0.0	Branco	automático		47.900,00
1217	1373	./dados/dados_carro\Carro-350.html	Chevrolet Onix 1.0 LT SPE/4 2015	2014 / 2015	58.2	Prata	manual	4.0	33.900,00
1218	1374	./dados/dados_carro\Carro-352.html	Chevrolet Onix 1.0 LT SPE/4 2015	2014 / 2015	42.0	Branco	manual		34.900,00
1219	1375	./dados/dados_carro\Carro-353.html	Chevrolet Onix 1.0 LT SPE/4 2015	2015 / 2015	70.0	Preto	manual	4.0	34.900,00
1220	1376	./dados/dados_carro\Carro-354.html	Chevrolet Onix 1.4 LT SPE/4 2015	2015 / 2015	100.5	Branco	manual	5.0	32.900,00
1221	1377	./dados/dados_carro\Carro-355.html	Chevrolet Onix 1.0 LS SPE/4 2015	2015 / 2015	36.25	Vermelho	manual	5.0	35.000,00
1222	1378	./dados/dados_carro\Carro-356.html	Chevrolet Onix 1.0 LT SPE/4 2015	2014 / 2015	146.0	Branco	manual	5.0	36.490,00
1223	1379	./dados/dados_carro\Carro-357.html	Chevrolet Onix 1.4 LT SPE/4 2015	2015 / 2015	100.0	Prata	manual	4.0	36.900,00
1224	1380	./dados/dados_carro\Carro-358.html	Chevrolet Onix 1.4 LTZ SPE/4 2015	2014 / 2015	106.0	Vermelho	manual	5.0	36.900,00
1225	1381	./dados/dados_carro\Carro-359.html	Chevrolet Onix 1.0 LT SPE/4 2014	2014 / 2014	200.0	Branco	manual	4.0	26.900,00
1226	1382	./dados/dados_carro\Carro-36.html	Chevrolet Onix 1.0 (Flex) 2020	2020 / 2020	0.0	Branco	manual		47.990,00
1227	1383	./dados/dados_carro\Carro-361.html	Chevrolet Onix 1.4 LTZ SPE/4 2014	2014 / 2014	0.0	Azul	manual	4.0	31.900,00
1228	1384	./dados/dados_carro\Carro-364.html	Chevrolet Onix 1.0 LT SPE/4 2014	2013 / 2014	54.0	Vermelho	manual	5.0	33.900,00
1229	1385	./dados/dados_carro\Carro-365.html	Chevrolet Onix 1.4 LT SPE/4 2014	2013 / 2014	31.0	Vermelho	manual	4.0	33.900,00
1230	1386	./dados/dados_carro\Carro-366.html	Chevrolet Onix 1.4 LTZ SPE/4 2014	2013 / 2014	60.0	Cinza	manual	4.0	34.900,00
1231	1387	./dados/dados_carro\Carro-367.html	Chevrolet Onix 1.4 LT SPE/4 2014	2014 / 2014	152.5	Vermelho	manual	5.0	34.900,00
1232	1388	./dados/dados_carro\Carro-368.html	Chevrolet Onix 1.4 LT SPE/4 2014	2014 / 2014	67.293	Preto	manual	4.0	35.900,00
1233	1389	./dados/dados_carro\Carro-369.html	Chevrolet Onix 1.4 LTZ SPE/4 (Aut) 2014	2013 / 2014	80.493	Vermelho	automático	4.0	37.900,00
1234	1390	./dados/dados_carro\Carro-370.html	Chevrolet Onix 1.0 LT SPE/4 2013	2012 / 2013	60.0	Branco	manual	4.0	24.900,00
1235	1391	./dados/dados_carro\Carro-373.html	Chevrolet Onix 1.4 LTZ SPE/4 2013	2013 / 2013	60.0	Branco	manual	4.0	35.900,00
1236	1392	./dados/dados_carro\Carro-374.html	Chevrolet Onix 1.4 LT SPE/4 2013	2012 / 2013	74.0	Prata	manual	5.0	36.990,00
1237	1393	./dados/dados_carro\Carro-375.html	Chevrolet Onix 1.4 LT SPE/4 2013	2013 / 2013	80.0	Vermelho	manual	4.0	33.800,00
1238	1397	./dados/dados_carro\Carro-379.html	Chevrolet Onix 1.0 (Flex) 2020	2020 / 2020	0.0	Várias cores	manual	4.0	38.900,00
1239	1398	./dados/dados_carro\Carro-38.html	Chevrolet Onix 1.0 (Flex) 2020	2020 / 2020	0.0	Branco	manual	5.0	48.990,00
1240	1399	./dados/dados_carro\Carro-380.html	Chevrolet Onix 1.0 LT (Flex) 2020	2020 / 2020	0.0	Várias cores	manual	5.0	40.272,95
1241	1404	./dados/dados_carro\Carro-385.html	Chevrolet Onix 1.0 LT (Flex) 2020	2020 / 2020	0.0	Várias cores	manual	4.0	40.273,20
1242	1405	./dados/dados_carro\Carro-386.html	Chevrolet Onix 1.0 LT (Flex) 2020	2020 / 2020	0.0	Prata	manual		40.273,20
1243	1406	./dados/dados_carro\Carro-387.html	Chevrolet Onix 1.0 LT (Flex) 2020	2020 / 2020	0.0	Branco	manual	4.0	40.273,99
1244	1408	./dados/dados_carro\Carro-389.html	Chevrolet Onix 1.0 LT (Flex) 2020	2020 / 2020	0.0	Várias cores	manual	4.0	40.273,99
1245	1409	./dados/dados_carro\Carro-39.html	Chevrolet Onix 1.0 LT (Flex) 2020	2019 / 2020	0.0	Vinho	manual		51.990,00
1246	1410	./dados/dados_carro\Carro-390.html	Chevrolet Onix 1.0 LT (Flex) 2020	2020 / 2020	0.0	Várias cores	manual	5.0	40.272,98
1247	1411	./dados/dados_carro\Carro-391.html	Chevrolet Onix 1.0 LT (Flex) 2020	2020 / 2020	0.0	Várias cores	manual	4.0	40.272,98
1248	1420	./dados/dados_carro\Carro-40.html	Chevrolet Onix 1.0 LT (Flex) 2020	2020 / 2020	0.0	Branco	manual	5.0	49.599,00
1249	1421	./dados/dados_carro\Carro-404.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	20.0	Branco	manual	4.0	46.990,00
1250	1422	./dados/dados_carro\Carro-405.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	22.0	Prata	manual	4.0	47.700,00
1251	1423	./dados/dados_carro\Carro-407.html	Fiat Argo 1.3 Trekking 2020	2019 / 2020	20.0	Vermelho	manual	4.0	64.900,00
1252	1424	./dados/dados_carro\Carro-408.html	Fiat Argo Drive 1.0 Firefly (Flex) 2019	2019 / 2019	28.489	Vermelho	manual	4.0	32.566,00
1253	1425	./dados/dados_carro\Carro-409.html	Fiat Argo Drive 1.0 Firefly (Flex) 2019	2018 / 2019	200.0	Prata	manual	4.0	36.720,00
1254	1426	./dados/dados_carro\Carro-41.html	Chevrolet Onix 1.0 Turbo AT (Aut) 2020	2020 / 2020	0.0	Várias cores	automático	5.0	49.990,00
1255	1427	./dados/dados_carro\Carro-411.html	Fiat Argo Drive 1.0 Firefly (Flex) 2019	2018 / 2019	29.0	Branco	manual	5.0	40.890,00
1256	1428	./dados/dados_carro\Carro-412.html	Fiat Argo Drive 1.0 Firefly (Flex) 2019	2018 / 2019	49.0	Preto	manual	5.0	40.900,00
1257	1429	./dados/dados_carro\Carro-413.html	Fiat Argo 1.0 Firefly (Flex) 2019	2018 / 2019	40.0	Cinza	manual	4.0	42.990,00
1258	1430	./dados/dados_carro\Carro-415.html	Fiat Argo Drive 1.0 Firefly (Flex) 2019	2019 / 2019	32.0	Prata	manual		43.990,00
