	arquivo	nome	ano	km	cor	cambio	portas	preco
1159	./dados/dados_carro\Carro-2387.html	Jeep Renegade 1.8 Limited (Aut) 2020	2019 / 2020	0	Preto	automático	5.0	88.388,00
1160	./dados/dados_carro\Carro-2388.html	Jeep Renegade 1.8 Longitude (Aut) 2020	2019 / 2020	0	Prata	automático	5.0	88.420,00
1161	./dados/dados_carro\Carro-2389.html	Jeep Renegade 1.8 Longitude (Aut) 2020	2020 / 2020	0	Branco	automático		88.760,00
1162	./dados/dados_carro\Carro-239.html	Chevrolet Onix 1.0 LT SPE/4 2019	2019 / 2019	39.874 	Preto	manual	4.0	39.900,00
1163	./dados/dados_carro\Carro-2390.html	Jeep Renegade 1.8 Longitude (Aut) 2020	2020 / 2020	0	Branco	automático	4.0	88.900,00
1164	./dados/dados_carro\Carro-2391.html	Jeep Renegade 1.8 Sport (Aut) 2020	2020 / 2020	0	Branco	automático	5.0	88.900,00
1165	./dados/dados_carro\Carro-2392.html	Jeep Renegade 1.8 Longitude (Aut) 2020	2020 / 2020	0	Branco	automático	4.0	88.990,00
1166	./dados/dados_carro\Carro-2393.html	Jeep Renegade 1.8 Longitude (Aut) 2020	2020 / 2020	0	Cinza	automático	4.0	88.990,00
1167	./dados/dados_carro\Carro-2394.html	Jeep Renegade 1.8 Sport (Aut) 2020	2020 / 2020	0	Cinza	automático	4.0	89.690,00
1168	./dados/dados_carro\Carro-2398.html	Jeep Renegade 1.8 Longitude (Aut) 2020	2019 / 2020	26.650 	Branco	automático	5.0	90.990,00
1169	./dados/dados_carro\Carro-2399.html	Jeep Renegade 1.8 Longitude (Aut) 2020	2019 / 2020	13.500 	Branco	automático	5.0	90.990,00
1170	./dados/dados_carro\Carro-24.html	Chevrolet Onix 1.0 LT (Flex) 2020	2019 / 2020	45.389 	Prata	manual	4.0	41.900,00
1171	./dados/dados_carro\Carro-2400.html	Renault Kwid 1.0 Zen 2021	2020 / 2021	0	Várias cores	manual	4.0	29.599,00
1172	./dados/dados_carro\Carro-2402.html	Renault Kwid 1.0 Outsider 2021	2020 / 2021	6.509 	Preto	manual		43.500,00
1173	./dados/dados_carro\Carro-2403.html	Renault Kwid 1.0 Intense 2021	2020 / 2021	3.000 	Branco	manual	4.0	46.900,00
1174	./dados/dados_carro\Carro-2405.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	29.044 	Prata	manual		36.990,00
1175	./dados/dados_carro\Carro-2406.html	Renault Kwid 1.0 Life 2020	2019 / 2020	20.000 	Branco	manual	3.0	37.900,00
1176	./dados/dados_carro\Carro-2407.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	15.000 	Branco	manual	4.0	40.990,00
1177	./dados/dados_carro\Carro-2408.html	Renault Kwid Zen 1.0 12v SCe (Flex) 2019	2018 / 2019	48.357 	Branco	manual	4.0	29.900,00
1178	./dados/dados_carro\Carro-2409.html	Renault Kwid Zen 1.0 12v SCe (Flex) 2019	2018 / 2019	45.000 	Branco	manual	5.0	29.990,00
1179	./dados/dados_carro\Carro-2410.html	Renault Kwid Zen 1.0 12v SCe (Flex) 2019	2019 / 2019	53.000 	Branco	manual	5.0	33.500,00
1180	./dados/dados_carro\Carro-2411.html	Renault Kwid Zen 1.0 12v SCe (Flex) 2019	2018 / 2019	37.000 	Vermelho	manual	5.0	34.900,00
1181	./dados/dados_carro\Carro-2413.html	Renault Kwid Zen 1.0 12v SCe (Flex) 2019	2018 / 2019	17.000 	Laranja	manual	5.0	35.999,00
1182	./dados/dados_carro\Carro-2414.html	Renault Kwid Zen 1.0 12v SCe (Flex) 2019	2018 / 2019	8.000 	Branco	manual	4.0	37.900,00
1183	./dados/dados_carro\Carro-2415.html	Renault Kwid Zen 1.0 12v SCe (Flex) 2018	2017 / 2018	30.000 	Branco	manual	5.0	27.900,00
1184	./dados/dados_carro\Carro-2416.html	Renault Kwid Zen 1.0 12v SCe (Flex) 2018	2017 / 2018	23.000 	Laranja	manual	4.0	29.520,00
1185	./dados/dados_carro\Carro-2417.html	Renault Kwid Zen 1.0 12v SCe (Flex) 2018	2018 / 2018	65.000 	Branco	manual	4.0	31.500,00
1186	./dados/dados_carro\Carro-2418.html	Renault Kwid Zen 1.0 12v SCe (Flex) 2018	2018 / 2018	69.370 	Prata	manual	4.0	31.900,00
1187	./dados/dados_carro\Carro-2419.html	Renault Kwid Zen 1.0 12v SCe (Flex) 2018	2017 / 2018	39.519 	Prata	manual	4.0	31.900,00
1188	./dados/dados_carro\Carro-242.html	Chevrolet Onix 1.0 Joy SPE/4 2019	2018 / 2019	200 	Cinza	manual	4.0	28.961,00
1189	./dados/dados_carro\Carro-2420.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	45.310 	Branco	manual	4.0	32.990,00
1190	./dados/dados_carro\Carro-2423.html	Renault Kwid 1.0 Life 2020	2020 / 2020	0	Branco	manual	4.0	33.240,00
1191	./dados/dados_carro\Carro-2425.html	Renault Kwid 1.0 Life 2020	2019 / 2020	29.703 	Prata	manual	4.0	33.550,00
1192	./dados/dados_carro\Carro-2426.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	28.051 	Vermelho	manual	4.0	33.550,00
1193	./dados/dados_carro\Carro-2427.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	25.730 	Branco	manual	4.0	33.900,00
1194	./dados/dados_carro\Carro-243.html	Chevrolet Onix 1.0 Joy SPE/4 2019	2019 / 2019	200 	Branco	manual	4.0	28.998,00
1195	./dados/dados_carro\Carro-2430.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	31.874 	Prata	manual	4.0	33.900,00
1196	./dados/dados_carro\Carro-2431.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	23.578 	Branco	manual	4.0	34.220,00
1197	./dados/dados_carro\Carro-2432.html	Renault Kwid 1.0 Life 2020	2019 / 2020	19.494 	Prata	manual	4.0	34.220,00
1198	./dados/dados_carro\Carro-2433.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	24.143 	Branco	manual	4.0	34.220,00
1199	./dados/dados_carro\Carro-2434.html	Renault Kwid 1.0 Life 2020	2019 / 2020	24.143 	Prata	manual	4.0	34.220,00
1200	./dados/dados_carro\Carro-2435.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	0	Branco	manual	5.0	34.500,00
1201	./dados/dados_carro\Carro-2439.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	100 	Prata	manual	4.0	34.900,00
1202	./dados/dados_carro\Carro-244.html	Chevrolet Onix 1.0 Joy SPE/4 2019	2019 / 2019	38.845 	Branco	manual	4.0	28.999,50
1203	./dados/dados_carro\Carro-2440.html	Renault Kwid 1.0 Intense 2020	2019 / 2020	34.526 	Branco	manual	4.0	34.900,00
1204	./dados/dados_carro\Carro-2443.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	0	Branco	manual	4.0	29.990,00
1205	./dados/dados_carro\Carro-2446.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	23.000 	Preto	manual	4.0	34.990,00
1206	./dados/dados_carro\Carro-2447.html	Renault Kwid 1.0 Intense 2020	2020 / 2020	0	Branco	manual		34.990,00
1207	./dados/dados_carro\Carro-2448.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	25.635 	Prata	manual	4.0	34.990,00
1208	./dados/dados_carro\Carro-2449.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	37.449 	Prata	manual	4.0	35.000,00
1209	./dados/dados_carro\Carro-245.html	Chevrolet Onix 1.0 Joy SPE/4 2019	2019 / 2019	38.845 	Branco	manual	4.0	28.999,60
1210	./dados/dados_carro\Carro-2456.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	40.990 	Branco	manual	4.0	35.490,00
1211	./dados/dados_carro\Carro-2461.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	29.703 	Branco	manual	4.0	36.320,00
1212	./dados/dados_carro\Carro-2465.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	27.111 	Branco	manual	4.0	36.320,00
1213	./dados/dados_carro\Carro-2470.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	33.257 	Branco	manual	4.0	35.760,00
1214	./dados/dados_carro\Carro-2475.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	38.000 	Branco	manual	4.0	35.760,00
1215	./dados/dados_carro\Carro-2476.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	26.116 	Vermelho	manual	4.0	35.800,00
1216	./dados/dados_carro\Carro-2477.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	20.485 	Branco	manual	4.0	35.890,00
1217	./dados/dados_carro\Carro-2478.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	34.111 	Branco	manual	5.0	35.890,00
1218	./dados/dados_carro\Carro-2479.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	19.000 	Branco	manual	5.0	35.900,00
1219	./dados/dados_carro\Carro-248.html	Chevrolet Onix 1.0 Joy SPE/4 2019	2018 / 2019	18.752 	Prata	manual	5.0	29.690,00
1220	./dados/dados_carro\Carro-2480.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	27.500 	Prata	manual	5.0	35.900,00
1221	./dados/dados_carro\Carro-2481.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	32.514 	Branco	manual	4.0	35.900,00
1222	./dados/dados_carro\Carro-2484.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	15.000 	Branco	manual	4.0	35.990,00
1223	./dados/dados_carro\Carro-2489.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	23.518 	Laranja	manual	4.0	37.050,00
1224	./dados/dados_carro\Carro-249.html	Chevrolet Onix 1.0 Joy SPE/4 2019	2019 / 2019	28.000 	Branco	manual	4.0	29.990,00
1225	./dados/dados_carro\Carro-2493.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	4.600 	Prata	manual	4.0	36.400,00
1226	./dados/dados_carro\Carro-2497.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	33.128 	Branco	manual	4.0	36.490,00
1227	./dados/dados_carro\Carro-25.html	Chevrolet Onix 1.0 (Flex) 2020	2019 / 2020	40.121 	Branco	manual	4.0	42.400,00
1228	./dados/dados_carro\Carro-250.html	Chevrolet Onix 1.0 Joy SPE/4 2019	2018 / 2019	18.043 	Prata	manual	5.0	29.990,00
1229	./dados/dados_carro\Carro-2501.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	36.103 	Prata	manual	5.0	36.490,00
1230	./dados/dados_carro\Carro-2502.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	28.172 	Branco	manual	4.0	36.490,00
1231	./dados/dados_carro\Carro-2503.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	38.149 	Branco	manual	4.0	36.490,00
1232	./dados/dados_carro\Carro-2504.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	27.774 	Branco	manual		32.990,00
1233	./dados/dados_carro\Carro-2505.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	34.274 	Branco	manual	4.0	36.490,00
1234	./dados/dados_carro\Carro-2508.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	25.249 	Branco	manual	4.0	36.490,00
1235	./dados/dados_carro\Carro-2512.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	36.232 	Branco	manual	4.0	36.490,00
1236	./dados/dados_carro\Carro-2519.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	28.270 	Branco	manual	4.0	36.500,00
1237	./dados/dados_carro\Carro-252.html	Chevrolet Onix 1.0 Joy SPE/4 2019	2019 / 2019	200 	Preto	manual	4.0	30.392,00
1238	./dados/dados_carro\Carro-2520.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	32.466 	Branco	manual	4.0	36.890,00
1239	./dados/dados_carro\Carro-2521.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	33.780 	Laranja	manual	4.0	36.890,00
1240	./dados/dados_carro\Carro-2522.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	10.550 	Vermelho	manual	5.0	36.900,00
1241	./dados/dados_carro\Carro-2523.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	20.000 	Branco	manual	5.0	36.900,00
1242	./dados/dados_carro\Carro-2524.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	9.000 	Prata	manual	4.0	36.900,00
1243	./dados/dados_carro\Carro-2526.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	4.600 	Branco	manual	5.0	36.900,00
1244	./dados/dados_carro\Carro-2527.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	29.260 	Branco	manual		35.900,00
1245	./dados/dados_carro\Carro-2529.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	18.572 	Preto	manual	4.0	36.950,00
1246	./dados/dados_carro\Carro-253.html	Chevrolet Onix 1.0 Joy SPE/4 2019	2018 / 2019	200 	Prata	manual	4.0	30.890,00
1247	./dados/dados_carro\Carro-2532.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	24.410 	Branco	manual	5.0	36.990,00
1248	./dados/dados_carro\Carro-2533.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	21.000 	Laranja	manual	5.0	36.990,00
1249	./dados/dados_carro\Carro-2534.html	Renault Kwid 1.0 Zen 2020	2020 / 2020	0	Branco	manual	5.0	36.990,00
1250	./dados/dados_carro\Carro-2535.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	38.831 	Vermelho	manual	4.0	36.990,00
1251	./dados/dados_carro\Carro-254.html	Chevrolet Onix 1.0 Joy SPE/4 2019	2018 / 2019	1.111 	Branco	manual	4.0	30.900,00
1252	./dados/dados_carro\Carro-2540.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	14.052 	Preto	manual	4.0	36.990,00
1253	./dados/dados_carro\Carro-2543.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	19.588 	Branco	manual	4.0	36.990,00
1254	./dados/dados_carro\Carro-2544.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	53.000 	Branco	manual	3.0	37.900,00
1255	./dados/dados_carro\Carro-2545.html	Renault Kwid 1.0 Intense 2020	2019 / 2020	42.000 	Branco	manual	4.0	37.900,00
1256	./dados/dados_carro\Carro-255.html	Chevrolet Onix 1.0 Joy SPE/4 2019	2018 / 2019	1.111 	Branco	manual	4.0	30.900,00
1257	./dados/dados_carro\Carro-2550.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	25.900 	Branco	manual		37.990,00
1258	./dados/dados_carro\Carro-2551.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	34.000 	Branco	manual	4.0	37.990,00
1259	./dados/dados_carro\Carro-2552.html	Renault Kwid 1.0 Intense 2020	2019 / 2020	0	Branco	manual	5.0	37.990,00
1260	./dados/dados_carro\Carro-2553.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	9.240 	Branco	manual	4.0	37.990,00
1261	./dados/dados_carro\Carro-2555.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	101 	Prata	manual		37.990,00
1262	./dados/dados_carro\Carro-2556.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	102 	Bege	manual		37.990,00
1263	./dados/dados_carro\Carro-2558.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	17.160 	Laranja	manual	4.0	38.890,00
1264	./dados/dados_carro\Carro-256.html	Chevrolet Onix 1.0 LT SPE/4 2019	2018 / 2019	38.000 	Prata	manual	4.0	31.292,00
1265	./dados/dados_carro\Carro-2560.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	28.568 	Branco	manual	4.0	38.900,00
1266	./dados/dados_carro\Carro-2561.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	17.000 	Branco	manual	4.0	38.900,00
1267	./dados/dados_carro\Carro-2562.html	Renault Kwid 1.0 Intense 2020	2019 / 2020	0	Várias cores	manual	5.0	38.900,00
1268	./dados/dados_carro\Carro-2563.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	21.554 	Branco	manual	4.0	38.900,00
1269	./dados/dados_carro\Carro-2564.html	Renault Kwid 1.0 Zen 2020	2020 / 2020	6.000 	Prata	manual	5.0	38.900,00
1270	./dados/dados_carro\Carro-2565.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	32.467 	Laranja	manual		38.990,00
1271	./dados/dados_carro\Carro-2566.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	0	Bronze	manual	5.0	38.990,00
1272	./dados/dados_carro\Carro-2567.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	999 	Branco	manual		39.600,00
1273	./dados/dados_carro\Carro-2568.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	999 	Branco	manual		39.600,00
1274	./dados/dados_carro\Carro-2569.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	31.634 	Branco	manual	4.0	39.900,00
1275	./dados/dados_carro\Carro-2570.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	17.970 	Branco	manual	5.0	39.900,00
1276	./dados/dados_carro\Carro-2571.html	Renault Kwid 1.0 Outsider 2020	2019 / 2020	26.795 	Branco	manual	4.0	38.989,00
1277	./dados/dados_carro\Carro-2572.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	0	Preto	manual	4.0	39.990,00
1278	./dados/dados_carro\Carro-2573.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	0	Branco	manual		39.990,00
1279	./dados/dados_carro\Carro-2574.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	2.895 	Branco	manual	4.0	39.990,00
1280	./dados/dados_carro\Carro-2575.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	39.000 	Branco	manual	4.0	39.990,00
1281	./dados/dados_carro\Carro-2576.html	Renault Kwid 1.0 Zen 2020	2020 / 2020	0	Preto	manual	5.0	39.990,00
1282	./dados/dados_carro\Carro-2577.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	0	Várias cores	manual	4.0	39.990,00
1283	./dados/dados_carro\Carro-2578.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	0	Branco	manual	4.0	39.990,00
1284	./dados/dados_carro\Carro-2579.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	0	Várias cores	manual	5.0	39.990,00
1285	./dados/dados_carro\Carro-2580.html	Renault Kwid 1.0 Intense 2020	2019 / 2020	6.000 	Laranja	manual	4.0	39.990,00
1286	./dados/dados_carro\Carro-2581.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	1.000 	Bege	manual	4.0	39.990,00
1287	./dados/dados_carro\Carro-2582.html	Renault Kwid 1.0 Intense 2020	2019 / 2020	7.500 	Vermelho	manual	4.0	40.300,00
1288	./dados/dados_carro\Carro-2583.html	Renault Kwid 1.0 Outsider 2020	2019 / 2020	19.000 	Branco	manual	4.0	40.590,00
1289	./dados/dados_carro\Carro-2584.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	15.000 	Branco	manual	4.0	40.990,00
1290	./dados/dados_carro\Carro-2593.html	Renault Kwid 1.0 Outsider 2020	2019 / 2020	13.000 	Laranja	manual	5.0	40.990,00
1291	./dados/dados_carro\Carro-2594.html	Renault Kwid 1.0 Outsider 2020	2019 / 2020	435 	Branco	manual	4.0	41.000,00
1292	./dados/dados_carro\Carro-2595.html	Renault Kwid 1.0 Outsider 2020	2019 / 2020	22.000 	Branco	manual	4.0	41.000,00
1293	./dados/dados_carro\Carro-2596.html	Renault Kwid 1.0 Zen 2020	2019 / 2020	0	Bege	manual	5.0	41.900,00
1294	./dados/dados_carro\Carro-2597.html	Renault Kwid 1.0 Zen 2020	2020 / 2020	0	Branco	manual	5.0	42.990,00
1295	./dados/dados_carro\Carro-2598.html	Renault Kwid 1.0 Outsider 2020	2019 / 2020	4.578 	Prata	manual	5.0	41.990,00
1296	./dados/dados_carro\Carro-2599.html	Renault Kwid 1.0 Intense 2020	2020 / 2020	0	Branco	manual	5.0	42.500,00
1297	./dados/dados_carro\Carro-26.html	Chevrolet Onix 1.0 (Flex) 2020	2019 / 2020	41.483 	Prata	manual	4.0	42.500,00
1298	./dados/dados_carro\Carro-2600.html	Renault Kwid 1.0 Intense 2020	2019 / 2020	0	Várias cores	manual	4.0	42.890,00
1299	./dados/dados_carro\Carro-2601.html	Renault Kwid 1.0 Intense 2020	2019 / 2020	0	Várias cores	manual	4.0	42.890,00
1300	./dados/dados_carro\Carro-2605.html	Renault Kwid 1.0 Outsider 2020	2019 / 2020	270 	Branco	manual	4.0	44.990,00
1301	./dados/dados_carro\Carro-2606.html	Renault Kwid 1.0 Outsider 2020	2019 / 2020	0	Branco	manual	4.0	45.000,00
1302	./dados/dados_carro\Carro-2607.html	Renault Kwid 1.0 Outsider 2020	2019 / 2020	0	Várias cores	manual	4.0	45.390,00
1303	./dados/dados_carro\Carro-2608.html	Renault Kwid 1.0 Outsider 2020	2019 / 2020	1.180 	Branco	manual	4.0	45.900,00
1304	./dados/dados_carro\Carro-2609.html	Renault Kwid 1.0 Outsider 2020	2019 / 2020	0	Preto	manual	4.0	45.990,00
1305	./dados/dados_carro\Carro-261.html	Chevrolet Onix 1.0 Joy SPE/4 2019	2019 / 2019	38.132 	Branco	manual	4.0	39.990,00
1306	./dados/dados_carro\Carro-2610.html	Renault Kwid Life 1.0 12v SCe (Flex) 2019	2018 / 2019	97.624 	Branco	manual	4.0	26.890,00
1307	./dados/dados_carro\Carro-2611.html	Renault Kwid Zen 1.0 12v SCe (Flex) 2019	2018 / 2019	200 	Branco	manual	4.0	28.425,00
1308	./dados/dados_carro\Carro-2613.html	Renault Kwid Life 1.0 12v SCe (Flex) 2019	2018 / 2019	15.097 	Preto	manual	4.0	28.900,00
1309	./dados/dados_carro\Carro-2615.html	Renault Kwid Life 1.0 12v SCe (Flex) 2019	2018 / 2019	85.961 	Preto	manual	4.0	29.500,00
1310	./dados/dados_carro\Carro-2616.html	Renault Kwid Life 1.0 12v SCe (Flex) 2019	2018 / 2019	19.000 	Branco	manual	4.0	27.900,00
1311	./dados/dados_carro\Carro-2617.html	Renault Kwid Intense 1.0 12v SCe (Flex) 2019	2018 / 2019	12.736 	Branco	manual	4.0	29.900,00
1312	./dados/dados_carro\Carro-262.html	Chevrolet Onix 1.0 Joy SPE/4 2019	2019 / 2019	21.859 	Branco	manual	4.0	39.990,00
1313	./dados/dados_carro\Carro-263.html	Chevrolet Onix 1.0 LT SPE/4 2019	2018 / 2019	0	Branco	manual	4.0	41.900,00
1314	./dados/dados_carro\Carro-264.html	Chevrolet Onix 1.0 LT SPE/4 2019	2018 / 2019	38.200 	Cinza	manual	4.0	41.900,00
1315	./dados/dados_carro\Carro-265.html	Chevrolet Onix 1.0 LT SPE/4 2019	2018 / 2019	58.000 	Preto	manual	4.0	41.900,00
1316	./dados/dados_carro\Carro-266.html	Chevrolet Onix 1.0 LT SPE/4 2019	2019 / 2019	42.000 	Cinza	manual	4.0	41.990,00
1317	./dados/dados_carro\Carro-267.html	Chevrolet Onix 1.0 Joy SPE/4 2019	2019 / 2019	27.000 	Cinza	manual	4.0	41.990,00
1318	./dados/dados_carro\Carro-268.html	Chevrolet Onix 1.0 LT SPE/4 2019	2019 / 2019	49.397 	Cinza	manual	4.0	42.900,00
1319	./dados/dados_carro\Carro-269.html	Chevrolet Onix 1.0 LT SPE/4 2019	2019 / 2019	12.292 	Cinza	manual	4.0	44.990,00
1320	./dados/dados_carro\Carro-27.html	Chevrolet Onix 1.0 Turbo LT 2020	2020 / 2020	0	Várias cores	manual	5.0	42.599,00
1321	./dados/dados_carro\Carro-274.html	Chevrolet Onix 1.0 Joy SPE/4 2018	2017 / 2018	50.000 	Branco	manual	4.0	28.900,00
1322	./dados/dados_carro\Carro-277.html	Chevrolet Onix 1.0 Joy SPE/4 2018	2018 / 2018	49.521 	Preto	manual	5.0	34.900,00
1323	./dados/dados_carro\Carro-278.html	Chevrolet Onix 1.0 Joy SPE/4 2018	2017 / 2018	47.000 	Preto	manual		34.900,00
1324	./dados/dados_carro\Carro-279.html	Chevrolet Onix 1.0 Joy SPE/4 2018	2017 / 2018	38.550 	Prata	manual	4.0	34.999,00
1325	./dados/dados_carro\Carro-28.html	Chevrolet Onix 1.0 Turbo LT 2020	2019 / 2020	0	Várias cores	manual		42.690,00
1326	./dados/dados_carro\Carro-281.html	Chevrolet Onix 1.0 Joy SPE/4 2018	2018 / 2018	16.350 	Branco	manual	3.0	35.900,00
1327	./dados/dados_carro\Carro-282.html	Chevrolet Onix 1.0 Joy SPE/4 2018	2018 / 2018	37.700 	Branco	manual	5.0	36.900,00
1328	./dados/dados_carro\Carro-284.html	Chevrolet Onix 1.0 Joy SPE/4 2018	2018 / 2018	32.000 	Branco	manual	5.0	36.900,00
1329	./dados/dados_carro\Carro-288.html	Chevrolet Onix 1.0 LT SPE/4 2018	2017 / 2018	60.070 	Branco	manual	4.0	36.900,00
1330	./dados/dados_carro\Carro-289.html	Chevrolet Onix 1.0 Joy SPE/4 2018	2017 / 2018	42.000 	Prata	manual	5.0	36.900,00
1331	./dados/dados_carro\Carro-29.html	Chevrolet Onix 1.0 Turbo LT 2020	2020 / 2020	0	Prata	manual		42.899,00
1332	./dados/dados_carro\Carro-291.html	Chevrolet Onix 1.0 Joy SPE/4 2018	2018 / 2018	111.111 	Preto	manual	4.0	36.990,00
1333	./dados/dados_carro\Carro-292.html	Chevrolet Onix 1.0 Joy SPE/4 2018	2017 / 2018	45.000 	Prata	manual	5.0	37.900,00
1334	./dados/dados_carro\Carro-293.html	Chevrolet Onix 1.0 Joy SPE/4 2018	2018 / 2018	53.000 	Prata	manual	4.0	37.900,00
1335	./dados/dados_carro\Carro-294.html	Chevrolet Onix 1.0 Joy SPE/4 2018	2018 / 2018	999 	Prata	manual	4.0	37.990,00
1336	./dados/dados_carro\Carro-295.html	Chevrolet Onix 1.0 LT SPE/4 2018	2018 / 2018	1.000 	Cinza	manual	4.0	37.990,00
1337	./dados/dados_carro\Carro-296.html	Chevrolet Onix 1.0 Joy SPE/4 2018	2018 / 2018	22.113 	Branco	manual	4.0	38.000,00
1338	./dados/dados_carro\Carro-3.html	Chevrolet Onix 1.0 (Flex) 2020	2020 / 2020	0	Várias cores	manual	4.0	37.995,99
1339	./dados/dados_carro\Carro-30.html	Chevrolet Onix 1.0 (Flex) 2020	2019 / 2020	40.094 	Prata	manual	4.0	42.900,00
1340	./dados/dados_carro\Carro-301.html	Chevrolet Onix 1.0 LT SPE/4 2018	2018 / 2018	59.000 	Branco	manual	4.0	40.500,00
1341	./dados/dados_carro\Carro-302.html	Chevrolet Onix 1.4 LT SPE/4 2018	2017 / 2018	41.000 	Preto	manual	4.0	40.900,00
1342	./dados/dados_carro\Carro-303.html	Chevrolet Onix 1.0 LT SPE/4 2018	2018 / 2018	49.500 	Branco	manual	4.0	40.900,00
1343	./dados/dados_carro\Carro-308.html	Chevrolet Onix 1.4 LT SPE/4 2018	2018 / 2018	38.659 	Preto	manual	4.0	43.990,00
1344	./dados/dados_carro\Carro-309.html	Chevrolet Onix 1.4 LT SPE/4 (Aut) 2018	2017 / 2018	49.554 	Azul	automático	4.0	46.000,00
